centro;anyy;mes;dia;id_cliente;tipo;c_postal;base_fra;pIva;total_fra;portes
BCN;2020;3;6;175;4;'08003';2050;21;2480.5;96
BCN;2021;7;9;1774;2;'08002';1356;21;1640.76;72
BCN;2021;7;26;1743;2;'08003';1315;21;1591.15;47
BCN;2020;1;26;1981;8;'08003';1976;21;2390.96;30
BCN;2021;8;3;974;3;'08050';716;21;866.36;30
BCN;2020;11;18;80;9;'08002';2342;21;2833.82;7
BCN;2021;10;21;924;6;'08050';2369;21;2866.49;97
BCN;2020;7;9;209;9;'08001';1045;21;1264.45;15
BCN;2021;8;26;551;9;'08002';1424;21;1723.04;81
BCN;2021;5;6;889;4;'08001';1807;21;2186.4700000000003;92
BCN;2020;5;11;1984;10;'08003';1234;21;1493.1399999999999;90
BCN;2020;10;8;1972;6;'08003';1905;21;2305.05;85
BCN;2021;2;12;2026;7;'08003';796;21;963.16;65
BCN;2020;4;23;925;5;'08003';1815;21;2196.15;96
BCN;2020;3;20;2117;8;'08002';257;21;310.97;67
BCN;2020;3;24;1690;7;'08002';1926;21;2330.46;75
BCN;2021;8;22;221;10;'08050';2338;21;2828.98;93
BCN;2020;5;28;2303;10;'08050';2500;21;3025.0;13
BCN;2020;8;1;2465;9;'08050';1637;21;1980.77;15
BCN;2020;7;20;18;7;'08050';2413;21;2919.73;7
BCN;2021;5;11;546;10;'08003';759;21;918.39;46
BCN;2020;1;14;457;8;'08002';464;21;561.44;88
BCN;2021;12;14;832;3;'08050';1174;21;1420.54;16
BCN;2020;7;13;1420;9;'08003';496;21;600.16;21
BCN;2021;8;21;1689;4;'08003';566;21;684.86;73
BCN;2020;7;24;1112;3;'08003';1671;21;2021.91;58
BCN;2021;12;24;1986;7;'08001';1353;21;1637.13;100
BCN;2021;2;27;2176;7;'08001';2375;21;2873.75;50
BCN;2021;3;29;1918;8;'08002';1503;21;1818.63;61
BCN;2020;12;26;2497;4;'08050';715;21;865.15;44
BCN;2021;10;22;1707;8;'08050';2251;21;2723.71;43
BCN;2021;1;26;445;6;'08002';330;21;399.3;52
BCN;2020;5;8;1114;2;'08003';78;21;94.38;44
BCN;2021;4;6;1944;5;'08001';2283;21;2762.43;24
BCN;2021;9;22;2088;8;'08050';2361;21;2856.81;74
BCN;2021;7;14;2207;3;'08050';392;21;474.32;29
BCN;2021;4;22;2253;3;'08001';1733;21;2096.93;96
BCN;2020;3;20;863;1;'08002';884;21;1069.6399999999999;48
BCN;2020;12;16;1270;2;'08050';1206;21;1459.26;56
BCN;2021;10;13;1442;2;'08002';2218;21;2683.7799999999997;56
BCN;2020;8;27;82;10;'08001';2400;21;2904.0;17
BCN;2021;2;17;1600;4;'08050';1674;21;2025.54;47
BCN;2020;8;24;1331;9;'08050';807;21;976.47;92
BCN;2020;7;28;950;10;'08003';615;21;744.15;73
BCN;2021;7;7;709;6;'08050';2208;21;2671.68;96
BCN;2020;2;22;1897;4;'08001';1168;21;1413.28;9
BCN;2021;8;10;706;1;'08050';192;21;232.32;71
BCN;2021;5;26;845;8;'08050';1937;21;2343.77;75
BCN;2021;6;16;1098;6;'08001';1738;21;2102.98;60
BCN;2021;12;24;2085;3;'08003';1266;21;1531.8600000000001;51
BCN;2021;11;16;2437;3;'08003';1135;21;1373.35;60
BCN;2021;9;30;1967;10;'08002';2363;21;2859.23;11
BCN;2021;4;9;435;5;'08002';1220;21;1476.2;5
BCN;2021;10;9;2292;2;'08050';2172;21;2628.12;0
BCN;2020;6;27;1873;1;'08001';1741;21;2106.61;20
BCN;2020;7;15;111;1;'08002';1707;21;2065.4700000000003;14
BCN;2020;5;28;588;4;'08001';695;21;840.95;35
BCN;2021;9;30;1738;8;'08003';2445;21;2958.45;66
BCN;2021;6;16;639;7;'08001';139;21;168.19;70
BCN;2020;4;25;441;7;'08001';1776;21;2148.96;96
BCN;2020;6;2;233;5;'08050';1399;21;1692.79;59
BCN;2020;5;25;592;10;'08002';2254;21;2727.34;97
BCN;2021;11;29;1323;6;'08003';1876;21;2269.96;52
BCN;2020;5;16;884;1;'08002';1257;21;1520.97;27
BCN;2021;5;13;819;4;'08002';1253;21;1516.13;52
BCN;2020;8;10;1853;5;'08002';459;21;555.39;75
BCN;2021;5;16;200;8;'08001';286;21;346.06;59
BCN;2021;9;29;707;8;'08001';2156;21;2608.76;34
BCN;2020;8;21;555;8;'08002';591;21;715.11;66
BCN;2021;2;8;2207;3;'08002';70;21;84.7;30
BCN;2021;11;15;2263;6;'08003';314;21;379.94;39
BCN;2021;7;18;2106;3;'08050';1455;21;1760.55;64
BCN;2021;8;25;845;5;'08001';329;21;398.09000000000003;92
BCN;2020;9;15;1369;9;'08050';174;21;210.54;34
BCN;2021;7;16;2220;7;'08050';687;21;831.27;78
BCN;2020;5;24;984;2;'08050';1821;21;2203.41;71
BCN;2020;2;11;334;6;'08050';417;21;504.57;43
BCN;2020;4;6;2196;1;'08001';1383;21;1673.43;61
BCN;2021;11;28;2239;10;'08050';129;21;156.09;71
BCN;2021;4;23;741;1;'08003';2206;21;2669.26;92
BCN;2021;7;29;2296;3;'08002';2020;21;2444.2;74
BCN;2021;7;6;879;2;'08002';398;21;481.58;39
BCN;2020;10;7;353;3;'08050';1854;21;2243.34;18
BCN;2020;5;13;37;7;'08002';819;21;990.99;87
BCN;2020;8;6;1124;1;'08002';2485;21;3006.85;64
BCN;2020;10;11;1668;6;'08001';1930;21;2335.3;2
BCN;2020;7;12;1600;4;'08001';2222;21;2688.62;43
BCN;2021;7;17;1775;4;'08003';1489;21;1801.69;10
BCN;2020;3;20;1638;10;'08003';2110;21;2553.1;30
BCN;2021;8;7;1182;8;'08050';1495;21;1808.95;64
BCN;2021;4;29;955;1;'08002';1737;21;2101.77;36
BCN;2021;7;23;747;7;'08001';1106;21;1338.26;73
BCN;2021;10;6;2273;5;'08050';1256;21;1519.76;13
BCN;2021;4;5;2141;6;'08002';1929;21;2334.09;8
BCN;2020;9;6;1668;10;'08003';494;21;597.74;64
BCN;2021;9;17;1495;3;'08003';2264;21;2739.44;38
BCN;2020;9;16;707;9;'08003';1722;21;2083.62;40
BCN;2020;1;14;1808;10;'08003';1329;21;1608.09;69
BCN;2021;12;8;1248;5;'08003';2067;21;2501.07;2
BCN;2021;6;22;743;10;'08002';668;21;808.28;35
BCN;2021;9;7;2099;8;'08001';235;21;284.35;28
BCN;2020;7;4;2446;5;'08003';460;21;556.6;96
BCN;2020;11;24;468;10;'08001';1714;21;2073.94;77
BCN;2020;3;25;1110;2;'08001';1709;21;2067.89;66
BCN;2020;6;18;1366;3;'08050';162;21;196.02;25
BCN;2021;1;29;728;10;'08003';667;21;807.0699999999999;97
BCN;2020;5;13;114;10;'08050';948;21;1147.08;20
BCN;2020;11;10;214;4;'08050';2086;21;2524.06;23
BCN;2021;1;23;2474;7;'08001';1970;21;2383.7;65
BCN;2020;3;14;1527;9;'08050';942;21;1139.82;13
BCN;2021;7;15;674;7;'08002';1459;21;1765.3899999999999;55
BCN;2020;6;29;775;7;'08001';895;21;1082.95;54
BCN;2021;5;19;2031;8;'08002';920;21;1113.2;55
BCN;2020;10;4;1761;3;'08003';1209;21;1462.8899999999999;49
BCN;2021;4;5;671;7;'08002';2038;21;2465.98;44
BCN;2020;2;7;1343;6;'08001';59;21;71.39;75
BCN;2020;11;14;328;2;'08001';2208;21;2671.68;91
BCN;2020;3;18;1351;1;'08001';371;21;448.90999999999997;14
BCN;2020;10;16;1719;1;'08001';1963;21;2375.23;30
BCN;2020;10;22;887;6;'08003';89;21;107.69;57
BCN;2020;9;1;1692;6;'08002';2156;21;2608.76;90
BCN;2020;6;27;934;5;'08002';254;21;307.34000000000003;62
BCN;2021;12;2;2378;9;'08001';408;21;493.68;34
BCN;2020;10;11;414;9;'08050';1060;21;1282.6;77
BCN;2020;5;30;710;6;'08002';926;21;1120.46;10
BCN;2020;5;1;1196;3;'08002';1052;21;1272.92;80
BCN;2021;12;16;1161;9;'08050';1929;21;2334.09;51
BCN;2020;5;1;1376;7;'08050';54;21;65.34;97
BCN;2021;3;4;406;7;'08002';2072;21;2507.12;21
BCN;2020;7;12;1210;6;'08001';2061;21;2493.81;17
BCN;2021;6;24;2178;7;'08001';2071;21;2505.91;75
BCN;2021;5;27;1956;3;'08003';1932;21;2337.7200000000003;64
BCN;2021;7;5;1524;10;'08001';497;21;601.37;63
BCN;2021;11;4;1514;6;'08003';2185;21;2643.85;47
BCN;2020;3;24;174;9;'08050';1704;21;2061.84;43
BCN;2020;12;18;1819;3;'08003';1549;21;1874.29;92
BCN;2020;5;18;2137;4;'08001';767;21;928.0699999999999;18
BCN;2021;3;28;2461;1;'08001';1790;21;2165.9;73
BCN;2021;9;16;1511;4;'08003';92;21;111.32;77
BCN;2021;7;25;2494;3;'08001';2461;21;2977.81;33
BCN;2021;12;17;2422;1;'08050';286;21;346.06;54
BCN;2021;3;30;1402;3;'08003';604;21;730.84;33
BCN;2020;12;6;1520;9;'08003';417;21;504.57;55
BCN;2021;3;24;118;9;'08050';987;21;1194.27;41
BCN;2021;5;23;1226;10;'08002';1065;21;1288.65;33
BCN;2021;8;8;1753;7;'08002';575;21;695.75;25
BCN;2021;8;15;151;1;'08002';1626;21;1967.46;66
BCN;2021;3;16;30;10;'08050';541;21;654.61;91
BCN;2020;8;16;565;5;'08003';1806;21;2185.26;34
BCN;2020;10;16;1379;4;'08002';1464;21;1771.44;50
BCN;2021;7;16;2168;2;'08001';1790;21;2165.9;75
BCN;2020;5;28;1881;6;'08003';1303;21;1576.63;77
BCN;2020;2;1;1238;2;'08001';1321;21;1598.41;31
BCN;2021;12;21;39;2;'08002';792;21;958.3199999999999;19
BCN;2021;9;2;958;6;'08050';1897;21;2295.37;43
BCN;2021;5;13;107;2;'08003';1539;21;1862.19;37
BCN;2020;11;24;1686;2;'08001';1539;21;1862.19;2
BCN;2021;1;23;836;5;'08001';1310;21;1585.1;19
BCN;2020;6;14;903;5;'08050';1194;21;1444.74;76
BCN;2021;9;29;464;1;'08002';1663;21;2012.23;93
BCN;2021;6;14;550;10;'08050';2031;21;2457.51;31
BCN;2021;7;14;2074;1;'08001';2482;21;3003.2200000000003;63
BCN;2020;4;17;638;10;'08001';2322;21;2809.62;7
BCN;2020;10;28;816;10;'08002';425;21;514.25;38
BCN;2020;1;31;290;9;'08002';335;21;405.35;37
BCN;2021;9;6;1431;4;'08050';2163;21;2617.23;16
BCN;2021;3;14;2222;4;'08001';983;21;1189.43;3
BCN;2020;5;22;2201;4;'08001';132;21;159.72;62
BCN;2021;11;12;1479;9;'08002';1284;21;1553.6399999999999;98
BCN;2020;7;14;619;2;'08003';1295;21;1566.95;23
BCN;2020;6;16;1183;6;'08002';2228;21;2695.88;20
BCN;2021;10;5;2323;2;'08050';361;21;436.81;27
BCN;2021;4;7;2482;1;'08002';1285;21;1554.85;67
BCN;2021;10;9;1617;9;'08050';636;21;769.56;41
BCN;2020;7;25;2438;5;'08050';1929;21;2334.09;87
BCN;2021;8;20;1436;6;'08002';1239;21;1499.19;15
BCN;2020;4;7;50;2;'08003';2121;21;2566.41;33
BCN;2020;4;6;2463;7;'08050';1115;21;1349.15;40
BCN;2021;1;14;1407;5;'08001';786;21;951.06;81
BCN;2021;12;11;859;4;'08001';1219;21;1474.99;6
BCN;2020;7;19;2163;1;'08001';1091;21;1320.1100000000001;86
BCN;2021;6;3;151;4;'08002';1641;21;1985.6100000000001;57
BCN;2020;5;25;2470;2;'08002';718;21;868.78;23
BCN;2021;9;9;2466;1;'08050';2492;21;3015.32;16
BCN;2020;10;1;170;7;'08003';808;21;977.6800000000001;97
BCN;2020;11;27;1188;1;'08003';456;21;551.76;23
BCN;2020;4;6;1428;8;'08003';648;21;784.08;92
BCN;2021;8;30;1554;3;'08001';1723;21;2084.83;69
BCN;2021;12;15;2460;6;'08002';1261;21;1525.81;46
BCN;2020;11;19;841;4;'08002';1729;21;2092.09;41
BCN;2020;6;12;2379;5;'08003';347;21;419.87;14
BCN;2021;3;1;1440;3;'08002';500;21;605.0;35
BCN;2020;10;14;2037;10;'08050';498;21;602.58;65
BCN;2021;4;14;715;8;'08002';166;21;200.86;83
BCN;2021;3;23;253;5;'08050';905;21;1095.05;95
BCN;2020;6;21;1401;3;'08002';1690;21;2044.9;50
BCN;2021;7;26;1869;1;'08001';2381;21;2881.01;79
BCN;2020;12;11;2229;9;'08001';1305;21;1579.05;92
BCN;2021;3;21;1219;9;'08001';2258;21;2732.18;60
BCN;2021;11;10;2330;7;'08001';1846;21;2233.66;30
BCN;2020;8;4;476;2;'08003';1306;21;1580.26;92
BCN;2021;12;1;506;5;'08003';499;21;603.79;92
BCN;2021;10;24;925;3;'08050';2459;21;2975.39;87
BCN;2021;6;5;2026;10;'08002';1625;21;1966.25;14
BCN;2020;8;22;1729;9;'08001';954;21;1154.34;37
BCN;2020;4;10;792;10;'08050';1748;21;2115.08;31
BCN;2020;7;2;578;10;'08002';130;21;157.3;75
BCN;2021;9;8;469;6;'08002';1774;21;2146.54;55
BCN;2021;4;5;753;7;'08050';2357;21;2851.9700000000003;99
BCN;2021;1;6;2500;1;'08001';526;21;636.46;59
BCN;2020;10;20;1954;2;'08002';2136;21;2584.56;98
BCN;2021;5;15;149;3;'08050';2156;21;2608.76;45
BCN;2021;9;19;163;10;'08003';1859;21;2249.39;33
BCN;2020;12;21;2330;3;'08001';1381;21;1671.01;85
BCN;2021;7;26;1650;5;'08002';425;21;514.25;7
BCN;2020;9;11;698;4;'08050';2214;21;2678.94;34
BCN;2020;1;19;862;6;'08050';635;21;768.35;77
BCN;2021;3;10;2067;6;'08050';1314;21;1589.94;20
BCN;2020;2;23;2144;2;'08001';698;21;844.58;86
BCN;2020;6;21;1198;4;'08003';2262;21;2737.02;34
BCN;2021;2;23;1317;8;'08001';2499;21;3023.79;17
BCN;2020;5;4;1407;8;'08003';724;21;876.04;67
BCN;2021;10;12;1086;4;'08001';281;21;340.01;40
BCN;2020;2;11;191;1;'08003';1535;21;1857.35;32
BCN;2020;1;22;1468;7;'08003';1026;21;1241.46;42
BCN;2020;8;29;116;7;'08002';913;21;1104.73;68
BCN;2021;12;11;2293;3;'08002';255;21;308.55;25
BCN;2021;7;25;1057;5;'08050';505;21;611.05;55
BCN;2021;10;17;313;7;'08003';1019;21;1232.99;2
BCN;2020;4;14;695;7;'08002';1553;21;1879.13;3
BCN;2020;2;23;1146;2;'08050';1967;21;2380.07;0
BCN;2021;6;1;2212;4;'08002';415;21;502.15;9
BCN;2020;8;17;1266;4;'08001';752;21;909.92;86
BCN;2021;5;25;1753;5;'08003';1038;21;1255.98;87
BCN;2021;12;24;1177;6;'08002';938;21;1134.98;83
BCN;2020;8;4;2131;7;'08001';1641;21;1985.6100000000001;9
BCN;2020;5;15;1840;2;'08050';1933;21;2338.93;74
BCN;2021;12;22;1324;7;'08050';519;21;627.99;0
BCN;2020;3;14;1030;5;'08050';2213;21;2677.73;90
BCN;2020;8;14;1679;8;'08003';1037;21;1254.77;7
BCN;2020;2;27;1856;6;'08002';1189;21;1438.69;27
BCN;2020;7;11;32;2;'08002';866;21;1047.8600000000001;5
BCN;2020;5;27;1599;2;'08050';1019;21;1232.99;63
BCN;2021;9;12;251;5;'08002';252;21;304.92;48
BCN;2021;3;30;1381;8;'08003';621;21;751.41;38
BCN;2020;2;23;1285;3;'08003';939;21;1136.19;64
BCN;2020;5;3;624;1;'08050';777;21;940.17;66
BCN;2020;11;11;1192;10;'08001';674;21;815.54;73
BCN;2021;3;4;52;7;'08002';1690;21;2044.9;39
BCN;2021;3;15;971;6;'08050';535;21;647.35;77
BCN;2020;1;5;1827;2;'08003';785;21;949.85;50
BCN;2020;9;2;111;4;'08002';862;21;1043.02;21
BCN;2021;10;11;2031;9;'08003';935;21;1131.35;64
BCN;2021;11;5;991;10;'08003';2174;21;2630.54;13
BCN;2020;2;15;584;5;'08002';1079;21;1305.59;81
BCN;2020;6;30;2366;7;'08003';357;21;431.97;91
BCN;2020;1;5;670;2;'08003';1072;21;1297.12;22
BCN;2020;8;16;343;5;'08001';1802;21;2180.42;29
BCN;2021;10;5;2153;2;'08002';500;21;605.0;25
BCN;2021;2;9;591;7;'08002';1601;21;1937.21;6
BCN;2021;12;14;1824;1;'08050';1004;21;1214.84;86
BCN;2020;1;30;373;9;'08001';282;21;341.22;98
BCN;2020;8;16;837;1;'08002';1196;21;1447.16;46
BCN;2021;12;10;2171;1;'08001';99;21;119.78999999999999;12
BCN;2021;1;16;56;8;'08001';2457;21;2972.9700000000003;53
BCN;2020;7;4;1134;3;'08050';1831;21;2215.51;74
BCN;2020;4;6;2342;9;'08003';2356;21;2850.76;34
BCN;2020;2;3;2274;4;'08003';1438;21;1739.98;58
BCN;2020;2;28;1464;8;'08050';285;21;344.85;54
BCN;2021;4;5;1322;2;'08003';168;21;203.28;37
BCN;2020;1;7;1639;3;'08050';244;21;295.24;55
BCN;2020;12;5;571;5;'08002';1810;21;2190.1;30
BCN;2020;1;3;546;8;'08002';1308;21;1582.68;23
BCN;2021;1;25;1060;7;'08002';1826;21;2209.46;94
BCN;2020;5;16;1277;3;'08003';2467;21;2985.07;69
BCN;2021;10;1;2423;7;'08001';1695;21;2050.95;100
BCN;2021;1;7;1837;5;'08050';170;21;205.7;69
BCN;2021;10;2;243;10;'08003';574;21;694.54;97
BCN;2021;2;8;2110;10;'08050';62;21;75.02;63
BCN;2021;5;6;1193;1;'08003';1237;21;1496.77;7
BCN;2021;9;8;1889;2;'08050';1298;21;1570.58;74
BCN;2021;1;4;1759;9;'08001';2049;21;2479.29;63
BCN;2020;3;19;1660;6;'08002';1494;21;1807.74;30
BCN;2020;9;3;994;10;'08002';286;21;346.06;17
BCN;2021;9;26;223;10;'08003';774;21;936.54;21
BCN;2021;1;16;2341;6;'08003';1395;21;1687.95;57
BCN;2021;10;26;1159;2;'08002';1818;21;2199.7799999999997;9
BCN;2020;7;9;1226;2;'08001';1439;21;1741.19;21
BCN;2020;7;13;1546;1;'08002';2274;21;2751.54;48
BCN;2020;5;17;1455;9;'08003';1939;21;2346.19;66
BCN;2021;3;23;2124;7;'08050';1133;21;1370.93;83
BCN;2020;7;2;2228;1;'08001';1903;21;2302.63;96
BCN;2021;2;1;831;4;'08001';1285;21;1554.85;15
BCN;2021;4;4;784;7;'08002';1416;21;1713.3600000000001;41
BCN;2020;10;17;527;1;'08050';590;21;713.9;33
BCN;2021;10;25;2343;4;'08003';1344;21;1626.24;34
BCN;2020;12;8;444;10;'08002';2057;21;2488.9700000000003;86
BCN;2021;7;27;236;3;'08001';698;21;844.58;20
BCN;2021;7;27;1555;10;'08050';644;21;779.24;98
BCN;2021;8;13;2397;4;'08050';1298;21;1570.58;2
BCN;2020;10;27;2437;5;'08050';1610;21;1948.1;3
BCN;2021;11;21;2387;10;'08002';265;21;320.65;35
BCN;2021;4;7;1720;10;'08050';1673;21;2024.33;61
BCN;2021;2;6;1671;7;'08001';1415;21;1712.15;41
BCN;2021;7;30;1159;7;'08050';1748;21;2115.08;15
BCN;2021;10;23;9;8;'08002';378;21;457.38;10
BCN;2020;3;7;2416;5;'08001';2063;21;2496.23;19
BCN;2020;8;13;2371;8;'08002';535;21;647.35;23
BCN;2021;5;23;2265;4;'08003';1307;21;1581.47;38
BCN;2021;6;3;1974;10;'08001';525;21;635.25;37
BCN;2021;3;16;1317;8;'08002';926;21;1120.46;24
BCN;2021;8;17;1356;3;'08002';1589;21;1922.69;88
BCN;2021;9;23;316;1;'08050';2051;21;2481.71;90
BCN;2021;6;6;943;5;'08002';1896;21;2294.16;77
BCN;2020;9;22;461;4;'08001';634;21;767.14;42
BCN;2020;10;8;1231;3;'08003';1639;21;1983.19;84
BCN;2020;4;24;1892;7;'08050';1242;21;1502.82;27
BCN;2020;7;4;2497;1;'08002';1030;21;1246.3;79
BCN;2020;10;21;1434;9;'08001';297;21;359.37;3
BCN;2020;8;22;2473;3;'08003';2095;21;2534.95;75
BCN;2021;8;17;225;9;'08001';1640;21;1984.4;9
BCN;2021;4;1;504;8;'08050';399;21;482.79;27
BCN;2020;7;14;934;5;'08003';685;21;828.85;79
BCN;2020;12;21;583;2;'08003';2463;21;2980.23;10
BCN;2020;8;8;2014;5;'08003';1079;21;1305.59;19
BCN;2020;12;23;2152;4;'08001';1878;21;2272.38;100
BCN;2020;8;5;196;8;'08002';1816;21;2197.36;28
BCN;2021;12;9;1567;8;'08003';1205;21;1458.05;54
BCN;2020;4;12;1367;3;'08003';644;21;779.24;48
BCN;2020;7;17;2107;6;'08001';1596;21;1931.16;51
BCN;2020;5;22;2244;7;'08050';1987;21;2404.27;36
BCN;2021;4;13;631;3;'08003';1455;21;1760.55;47
BCN;2021;11;25;2249;10;'08002';606;21;733.26;11
BCN;2021;7;27;520;1;'08003';183;21;221.43;99
BCN;2020;3;16;31;8;'08050';1270;21;1536.7;48
BCN;2021;9;6;762;9;'08002';2284;21;2763.64;3
BCN;2021;6;2;1401;5;'08050';1672;21;2023.12;88
BCN;2020;10;19;515;9;'08003';335;21;405.35;81
BCN;2021;1;17;119;5;'08001';1400;21;1694.0;67
BCN;2021;2;23;2031;3;'08050';2499;21;3023.79;89
BCN;2021;12;13;426;2;'08003';555;21;671.55;19
BCN;2021;9;7;2283;8;'08001';1752;21;2119.92;21
BCN;2020;9;5;2355;10;'08050';1135;21;1373.35;53
BCN;2020;12;14;1735;9;'08001';2197;21;2658.37;45
BCN;2021;10;7;1027;7;'08002';567;21;686.0699999999999;80
BCN;2020;2;13;1809;3;'08001';1310;21;1585.1;73
BCN;2020;10;20;1810;9;'08002';2419;21;2926.99;63
BCN;2021;10;17;566;10;'08003';1503;21;1818.63;40
BCN;2021;11;29;113;2;'08002';2380;21;2879.8;19
BCN;2021;10;16;1577;3;'08050';2133;21;2580.93;82
BCN;2020;10;23;1075;7;'08050';2207;21;2670.4700000000003;81
BCN;2021;10;17;954;6;'08002';2339;21;2830.19;42
BCN;2021;4;18;2247;4;'08001';310;21;375.1;86
BCN;2021;12;24;1460;7;'08002';330;21;399.3;19
BCN;2020;4;9;703;4;'08003';310;21;375.1;0
BCN;2020;2;19;745;3;'08001';1211;21;1465.31;72
BCN;2021;7;8;1919;8;'08001';1708;21;2066.68;54
BCN;2020;10;22;1777;10;'08050';104;21;125.84;91
BCN;2020;3;11;1199;3;'08050';1125;21;1361.25;10
BCN;2020;8;21;541;10;'08050';1149;21;1390.29;17
BCN;2021;3;21;1854;3;'08002';2244;21;2715.24;28
BCN;2021;9;22;1398;10;'08001';2042;21;2470.82;55
BCN;2021;12;28;1715;10;'08003';2271;21;2747.91;24
BCN;2021;3;4;2369;2;'08002';2454;21;2969.34;57
BCN;2020;11;11;1975;10;'08001';1724;21;2086.04;42
BCN;2021;5;6;1590;7;'08001';937;21;1133.77;5
BCN;2020;6;2;1148;2;'08001';2240;21;2710.4;36
BCN;2020;11;13;1261;4;'08001';987;21;1194.27;81
BCN;2020;10;6;2473;3;'08001';2104;21;2545.84;62
BCN;2021;12;22;664;5;'08001';1713;21;2072.73;14
BCN;2021;1;10;1327;2;'08050';1051;21;1271.71;91
BCN;2020;9;2;947;8;'08050';1892;21;2289.32;92
BCN;2020;8;16;2282;8;'08050';2070;21;2504.7;13
BCN;2020;3;28;518;4;'08050';1910;21;2311.1;6
BCN;2020;7;6;2015;2;'08003';1719;21;2079.99;78
BCN;2020;7;7;2414;3;'08001';742;21;897.8199999999999;46
BCN;2021;3;13;2452;9;'08003';1719;21;2079.99;38
BCN;2020;2;1;499;1;'08003';364;21;440.44;33
BCN;2021;6;4;435;9;'08050';634;21;767.14;66
BCN;2021;4;23;1467;2;'08002';986;21;1193.06;91
BCN;2020;12;24;1101;5;'08002';2300;21;2783.0;18
BCN;2020;2;3;481;2;'08003';595;21;719.95;4
BCN;2020;3;18;1971;3;'08050';414;21;500.94;7
BCN;2021;12;9;391;3;'08001';817;21;988.5699999999999;27
BCN;2020;11;10;311;4;'08050';1260;21;1524.6;98
BCN;2020;8;20;1814;9;'08001';690;21;834.9;28
BCN;2020;7;25;2216;7;'08001';652;21;788.92;95
BCN;2021;9;22;174;5;'08001';1330;21;1609.3;92
BCN;2021;12;11;1907;6;'08001';1307;21;1581.47;73
BCN;2020;1;5;2070;5;'08002';1409;21;1704.8899999999999;67
BCN;2020;11;30;351;7;'08001';100;21;121.0;12
BCN;2020;6;13;1975;9;'08003';629;21;761.09;25
BCN;2020;11;4;2030;8;'08050';204;21;246.84;40
BCN;2021;6;26;2461;8;'08002';886;21;1072.06;19
BCN;2021;7;28;753;8;'08003';720;21;871.2;63
BCN;2020;7;14;1323;2;'08050';524;21;634.04;2
BCN;2021;1;15;674;1;'08003';1522;21;1841.62;88
BCN;2021;10;30;2282;9;'08050';353;21;427.13;17
BCN;2020;4;13;528;6;'08001';1836;21;2221.56;23
BCN;2021;8;14;582;7;'08003';1633;21;1975.93;29
BCN;2021;9;6;389;2;'08003';2412;21;2918.52;46
BCN;2020;6;4;1136;10;'08003';1694;21;2049.74;40
BCN;2021;10;24;1962;9;'08001';1310;21;1585.1;38
BCN;2020;11;1;1741;2;'08003';2178;21;2635.38;54
BCN;2020;4;17;2073;3;'08050';2296;21;2778.16;78
BCN;2021;4;21;273;6;'08002';2302;21;2785.42;9
BCN;2020;8;18;1921;10;'08001';1350;21;1633.5;8
BCN;2021;5;29;1402;6;'08001';2051;21;2481.71;93
BCN;2020;7;16;1927;5;'08001';1638;21;1981.98;61
BCN;2021;6;15;45;2;'08002';689;21;833.69;17
BCN;2020;1;28;2445;6;'08050';2059;21;2491.39;35
BCN;2021;9;22;641;7;'08002';1371;21;1658.91;97
BCN;2020;7;9;2283;6;'08002';853;21;1032.13;15
BCN;2020;8;30;76;1;'08050';470;21;568.7;67
BCN;2021;11;29;36;4;'08001';2372;21;2870.12;17
BCN;2020;4;12;313;6;'08001';1210;21;1464.1;76
BCN;2021;6;13;2202;7;'08050';823;21;995.83;97
BCN;2021;6;12;1697;10;'08001';1222;21;1478.62;21
BCN;2020;12;16;1039;7;'08002';1397;21;1690.37;98
BCN;2020;4;8;2205;7;'08001';2190;21;2649.9;85
BCN;2020;6;23;2412;5;'08001';438;21;529.98;25
BCN;2021;7;27;2459;3;'08002';1689;21;2043.69;48
BCN;2020;3;17;1272;3;'08003';939;21;1136.19;31
BCN;2021;12;13;1092;9;'08050';299;21;361.79;13
BCN;2020;9;29;1310;8;'08050';639;21;773.19;57
BCN;2021;7;1;851;6;'08002';854;21;1033.34;97
BCN;2020;12;3;855;5;'08050';949;21;1148.29;96
BCN;2020;10;18;987;8;'08050';501;21;606.21;4
BCN;2020;10;1;1945;5;'08050';1332;21;1611.72;45
BCN;2021;12;18;1730;9;'08003';441;21;533.61;28
BCN;2021;5;16;268;10;'08050';493;21;596.53;41
BCN;2021;9;15;1182;8;'08001';1502;21;1817.42;51
BCN;2020;9;15;308;6;'08002';2447;21;2960.87;48
BCN;2020;1;8;1613;6;'08002';73;21;88.33;35
BCN;2020;4;27;1971;4;'08002';169;21;204.49;47
BCN;2020;6;19;1931;6;'08050';1269;21;1535.49;28
BCN;2021;2;6;1919;8;'08050';1380;21;1669.8;11
BCN;2020;2;22;2407;7;'08050';1106;21;1338.26;95
BCN;2020;4;8;650;5;'08001';259;21;313.39;34
BCN;2021;4;10;1556;10;'08001';647;21;782.87;74
BCN;2021;1;30;378;7;'08002';416;21;503.36;65
BCN;2020;9;11;194;10;'08050';1651;21;1997.71;91
BCN;2020;3;1;767;3;'08002';1857;21;2246.9700000000003;11
BCN;2021;12;14;81;3;'08050';87;21;105.27;66
BCN;2020;4;30;1612;1;'08050';131;21;158.51;76
BCN;2021;12;29;1969;3;'08003';652;21;788.92;26
BCN;2020;9;8;221;10;'08001';1349;21;1632.29;97
